315_0_315	315 Evans-Brown's Line	Royal York Stn	Long Branch Loop	315 Long Branch	N/A
315_1_315	315 Evans-Brown's Line	Long Branch Loop	Royal York Stn and Islington Stn	315 Royal York Stn	N/A
315_0_315con	315 Evans-Brown's Line	Royal York Stn	Long Branch Loop	315 Long Branch	N/A
315_1_315con	315 Evans-Brown's Line	Long Branch Loop	Royal York Stn and Islington Stn	315 Royal York Stn	N/A
320_0_320	320 Yonge	Yonge/Steeles Loop	Queen's Quay	320 Queen's Quay	N/A
320_1_320	320 Yonge	Queen's Quay	Yonge/Steeles Loop	320 Steeles	N/A
320_1_320*fs	320 Yonge	Queen's Quay	Yonge/Steeles Loop	320 Steeles 	via Finch Stn
320_0_YEQQ	320 Yonge	Queen's Quay	Yonge/Steeles Loop	320 Finch Stn	N/A
320_0_SYFS	320 Yonge	Yonge/Steeles Loop	Queen's Quay	320 Queen's Quay	via Finch Stn
320_1_QQDV	320 Yonge	Queen's Quay	Davisville Stn	320 Davisville Stn	N/A
320_1_QQYE	320 Yonge 	Queen's Quay	Eglinton Stn	320 Eglinton Stn	N/A
322_0_322	322 Coxwell	Erindale Ave (Broadview Stn)	Bingham Loop	322 Victoria Park	N/A
322_1_322	322 Coxwell	Bingham Loop	Erindale Ave (Broadview Stn)	322 Broadview Stn	N/A
322_0_BIWD	322 Coxwell	Erindale Av (Broadview Stn)	Bingham Loop	322 Victoria Park	final trip
324_0_324	324 Victoria Park	Bingham Loop	Danforth/Warden	324 Kingston Rd	bypasses Victoria Park Stn
324_1_324	324 Victoria Park	Warden/Steeles Loop	Bingham Loop	324 Warden/Steeles	via Victoria Park Stn
324_1_324v	324 Victoria Park	Bingham Loop	Warden/Steeles Loop	324 Warden/Steeles	bypasses Victoria Park Stn
325_0_325	325 Don Mills	Eastern 	Freshmeadow/Don Mills (Steeles)	325 Steeles	bypassing Don Mills/Pape Stn
325_1_325	325 Don Mills	Freshmeadow/Don Mills (Steeles)	Eastern 	25/A/B Pape Stn	bypassing Don Mills/Pape Stn
325_0_325ps	325 Don Mills	Eastern 	Freshmeadow/Don Mills (Steeles)	325S Danforth	bypassing Don Mills/Pape Stn
325_1_325ps	325 Don Mills	Freshmeadow/Don Mills (Steeles)	Danforth Ave (Pape Stn)	325S Danforth	N/A
329_0_329	329 Dufferin	Eastern 	Lipton Ave (Pape Stn)	329 Exhibition	N/A
329_1_329	329 Dufferin	Steeles	Exhibition Loop	329 Steeles	bypass Dufferin Loop/Wilson Stn
329_1_exwl329	329 Dufferin	Exhibiton Loop	Steeles	329 Steeles	bypass Wilson Stn
332_0_332	332 Eglinton West	Dufferin Loop	Steeles	332 Eglinton Stn	bypass Eglinton West Stn
332_1_332	332 Eglinton West	Pearson Airport (Terminal 3)	Duplex Ave (Eglinton Stn)	332 Pearson Airport	bypass Eglinton West Stn
332_0_sk332	332 Eglinton West	Duplex Ave (Eglinton Stn)	Pearson Airport (Terminal 3)	332 Eglinton Stn	bypass Eglinton West Stn
334_0_334	334 Eglinton East	Eglinton Stn	Finch Avenue East	334 Finch/Neilson via Morningside	bypass Kennedy Stn
334_1_334	334 Eglinton East	Finch Avenue East	Eglinton Stn	334 Eglinton Stn	bypass Kennedy Stn
334_0_334*	334 Eglinton East	Eglinton Stn	Finch Avenue East	334 Finch	via Kennedy Stn
334_1_334*	334 Eglinton East	Finch Avenue East	Eglinton Stn	334 Eglinton Stn	via Kennedy Stn
334_1_NWFD	334 Eglinton East	Finchdene Sq/Newcatle Gate	Finchdene Sq/Finch Ave	334S Short Turn	Last Run
335_0_335	335 Jane	Jane Stn	Yonge St	335 Jane Stn	N/A
335_1_335	335 Jane	York University	Jane Stn	335 York University	N/A
336_0_336	336 Finch West	Humberwood Loop	Yonge St/Finch Av E	336 Finch Stn	bypasses Finch Stn
336_1_336	336 Finch West	Yonge St/Finch Av E	Humberwood Loop	336 Humberwood Loop	N/A
336_0_336fs	336 Finch West	Woodbine Racetrack	Yonge St/Finch Av E	336 Finch Stn	then operates on 36
336_1_336fs	336 Finch West	Finch Stn	Woodbine Racetrack	336 Woodbine Racetrack	bypasses Finch Stn
337_0_337	337 Islington	Kipling/Steeles Loop	Lake Shore Blvd	337 Lake Shore	via Kipling Avenue
337_1_337	337 Islington	Lake Shore Blvd	Kipling/Steeles Loop	337 Steeles	N/A
337_0_SLST	337 Islington	Lake Shore Blvd	Kipling/Steeles Loop	37 Islington Stn	last trip as 337
337_1_ISTN	337 Islington	Kipling/Steeles Loop	Islington/Steeles Loop	337 Steeles	N/A
339_0_339	339 Finch East	Yonge St/Finch Ave West	Markham Road	339 Markham Rd	N/A
339_1_339	339 Finch East	Finchdene Square	Yonge St/Finch Ave West	339 Finch Stn	N/A
339_0_fs339	339 Finch East	Finch Stn	Finchdene Square	339 Markham Rd	first blue night trip
339_0_ne339	339 Finch East	Finchdene Sqaure	Finch Stn	339 Finch Stn	N/A
339_1_ne339	339 Finch East	Finch Stn	Finchdene Square	339 Markham Rd 	first blue night trip
341_0_341	341 Keele	York University & Steeles	Bloor/Keele (Keele Stn)	341 Keele Stn	N/A
341_1_341	341 Keele	Bloor/Keele (Keele Stn)	York University & Steeles	341 York University	N/A
343_0_343	343 Kennedy	Eglinton Ave East/Kennedy Rd	Steeles/Midland	343 Steeles	N/A
343_1_343	343 Kennedy	Steeles/Midland	Transway (Kennedy Stn)	343 Kennedy Stn	bypass stations
352_0_352	352 Lawrence West	Pearson Airport (Terminal 3)	Sunnybrook Hospital	352 Lawrence West	bypass stations
352_1_352	352 Lawrence West	Sunnybrook Hospital	Pearson Airport (Terminal 3)	352 Lawrence West	bypass stations
352_1_SUKE	352 Lawrence West	Sunnybrook Hospital	Keele Street	352 Keele Street	Short turn?
353_0_c353	353 Steeles	York University	Finchdene Square	353 Staines	N/A
353_1_353c	353 Steeles	Finchdene Square	York University	353 York Universtiy	N/A
354_0_354b	354 Lawrence East	Eglinton Stn	Starspray Blvd	354 Starspray Blvd	bypass Lawrence East Stn
354_1_354b	354 Lawrence East	Starspray Blvd	Eglinton Stn	354 Eglinton Stn	N/A
354_1_354c	354 Lawrence East	Starspray Blvd	Rouge Hill GO Stn	354 Eglinton Stn	then 354C
354_1_354d	354 Lawrence East	Rouge Hill GO Stn	Yonge Street	354 Eglinton Stn	bypassing Lawrence East Stn
363_0_363	363 Ossington	Everden Av (Eglinton West Stn)	Exhibition Loop	363 Exhibition	N/A
363_1_363	363 Ossington	Exhibition Loop	Everden Av (Eglinton West Stn)	363 Eglinton West Stn	N/A
365_0_365	365 Parliament	Bloor Street	The Esplanade	365 Esplanade	N/A
365_1_365	365 Parliament	The Esplanade	Bloor Street	365 Castle Frank Stn	N/A
384_0_384	384 Sheppard West	Weston Rd/Bradstock Rd	Beecroft Rd (Sheppard Stn)	384 Sheppard Stn	bypasses Sheppard West Stn
384_1_384	384 Sheppard West	Beecroft Rd (Sheppard Stn)	Weston Rd/Bradstock Rd	384 Weston Rd	bypasses Sheppard West Stn
384_0_WERI	384 Sheppard West	Weston Rd/Bradstock Rd	Rivalda Rd/Sheppard	384S Short Turn	Last Run
385_0_385	385 Sheppard East	Yonge St/Sheppard 	Meadowvale Loop	385 Meadowvale 	N/A
385_1_385	385 Sheppard East	Meadowvale Loop	Yonge St/Sheppard 	385 Yonge Street	N/A
395_0_395	395 York Mills	Meadowvale Loop	Old York Mills Rd	395 York Mills Stn	N/A
395_1_395	395 York Mills	Old York Mills Rd	Meadowvale Loop	395 Meadowvale	N/A
395_0_SLPM	395 York Mills	Ellesmere/Markham Rd	Meadowvale Loop	395 Meadowvale	First Trip
396_0_396	396 Wilson	Steeles Loop/Martin Grove 	York Mills/Yonge St	396A York Mills Stn	bypass Wilson Stn
396_1_396	396 Wilson	York Mills/Yonge St	Steeles Loop/Martin Grove 	396 Steeles	bypass Wilson Stn
396_0_396*	396 Wilson	Steeles Loop/Martin Grove 	York Mills/Yonge St	396A York Mills Stn	via Wilson Stn
396_1_396*	396 Wilson	York Mills/Yonge St	Steeles Loop/Martin Grove 	396 Steeles	via Wilson Stn
501_0_501	501 Queen	Long Branch Loop	Neville Park Loop	501 Neville Park	N/A
501_1_501	501 Queen	Neville Park Loop	Long Branch Loop	501 Long Branch 	N/A
501_0_501A	501 Queen	Humber Loop	Neville Park Loop	501 Neville Park	N/A
501_1_501A	501 Queen	Neville Park Loop	Humber Loop	501 Humber 	N/A
501_0_501L	501 Queen	Long Branch Loop	Humber Loop	501 Humber	N/A
501_1_501L	501 Queen	Humber Loop	Long Branch Loop	501 Long Branch 	N/A
501_1_CQLO	501 Queen	Connaught/Queen 	Long Branch Loop	501 Long Branch 	N/A
501_0_CQNE	501 Queen	Connaught/Queen 	Neville Park Loop	501 Neville Park	N/A
502_0_502	502 Downtowner	McCaul/Queen	Bingham Loop	502 Bingham	N/A
502_1_502	502 Downtowner	Connaught/Queen 	Bingham Loop	502 Bingham	N/A
502_0_CQBI	502 Downtowner	Connaught/Queen 	McCaul/Queen	502 McCaul	N/A
502_1_cq502mc	502 Downtowner	Broadview Stn	Berkeley/King St	502 Parliament 	N/A
502_1_BICQ	502 Downtowner	McCaul/Queen	Connaught/Queen	502 Connaught	N/A
503_0_503	503 Kingston Rd	Spadina Avenue	Bingham Loop	503 Victoria Park	N/A
503_1_503	503 Kingston Rd	Bingham Loop	Spadina Avenue	503 Spadina	N/A
504_0_504	504 King	Dundas West Stn	Broadview Stn	504 Broadview Stn	N/A
504_1_504	504 King	Broadview Stn	Dundas West Stn	504 Dundas West Stn	N/A
504_0_504A	504 King	Distillery	Dundas West Stn	504 Dundas West Stn	N/A
504_1_504A	504 King	Dundas West Stn	Distillery	504A Distillery	N/A
504_0_504B	504 King	Victoria Park	Dufferin Gate	504 Dufferin Gate	N/A
504_1_504B	504 King	Dufferin Gate	Victoria Park 	504B Victoria Park	N/A
504_0_504Dbus	504 King	Parliament Street	Broadview Stn	504 Broadview Stn	via King
504_1_504Dbus	504 King 	Broadview Stn	Parliament Street	504D Parliament 	N/A
504_1_br504	504 King	Broadview/Queen	Dundas West Stn	504 Dundas West Stn	N/A
504_1_br504ex	504 King	Broadview/Queen	Exhibition Loop	504 Exhibition	N/A
504_0_504br	504 King	Dundas West Stn	Broadview/Queen	504S Queen	Last Trip
504_0_504am	504 King	Edna Ave / Dundas 	Broadview Stn	504 Broadview Stn	N/A
504_1_504rush	504 King	Broadview Stn	Dundas West Stn		N/A
505_0_505	505 Dundas	Dundas West Stn	Broadview Stn	505 Broadview Stn	via Dundas
505_1_505	505 Dundas	Broadview Stn	Dundas West Stn	505 Dundas West Stn	via Dundas
505_0_505bus	505 Dundas	Dundas West Stn	Broadview Stn	505 Broadview Stn	via Dundas
505_1_505bus	505 Dundas 	Broadview Stn	Dundas West Stn	505 Dundas West Stn	via Dundas
505_0_505rushbus	505 Dundas	Dundas West Stn	Broadview Stn	505 Broadview Stn	via Dundas
505_1_501rushbus	505 Dundas	Broadview Stn	Dundas West Stn	505 Dundas West Stn	via Dundas
506_0_506	506 Carlton	High Park Loop	Main Street Stn	506 Main Street Stn	N/A
506_1_506	506 Carlton	Main Street Stn	High Park Loop	506 High Park	N/A
506_0_506bus	506 Carlton	High Park Loop	Main St Stn	506 Victoria Park Stn	N/A
506_0_506con	506 Carlton	High Park Loop	Victoria Park Stn	506 Victoria Park Stn	N/A
506_0_506buscon	506 Carlton	High Park Loop	Victoria Park Stn	506 Victoria Park Stn	N/A
506_1_506bus	506 Carlton	Main St Stn	High Park Loop	506 High Park Stn	N/A
506_1_506con	506 Carlton	Victoria Park Stn	High Park Loop	506 High Park Stn	N/A
506_0_506cx	506 Carlton	High Park Loop	Coxwell /Lower Gerrard 	506 Coxwell	Last run
506_1_506buscon	506 Carlton	Howard Park/Roncesvalles	High Park Loop	506 High Park Stn	N/A
506_0_hp506buscn	506 Carlton	High Park Loop	Victoria Park Stn	506 Victoria Park Stn	N/A
506_0_506cxBus	506 Carlton	Howard Park/Roncesvalles	Coxwell /Lower Gerrard 	506 Coxwell	N/A
506_1_506hp	506 Carlton	Main St Stn	Howard Park/Roncesvalles	506 Roncesvalles	N/A
506_1_hp506bus	506 Carlton	Howard Park/Roncesvalles	Main St Stn	506 Main St Stn	Morning Bus Trip 
509_0_509	509 Harbourfront 	Exhibtion Loop	Union Stn	509 Union Stn	N/A
509_1_509	509 Harbourfront 	Union Stn	Exhibition Loop	509 Exhibition 	N/A
510_0_510A	510 Spadina	Spadina Stn	Union Stn	510 Union Stn	N/A
510_1_510A	510 Spadina 	Union Stn	Spadina Stn	510 Spadina Stn	N/A
510_0_510B	510 Spadina	Spadina Stn	Queen's Quay	510 Queen's Quay	N/A
510_1_510B	510 Spadina	Queen's Quay	Spadina Stn	510 Spadina Stn	N/A
510_1_kg510	510 Spadina 	King/Spadina 	Spadina Stn	510 Spadina Stn	N/A
511_0_511	511 Bathurst 	Exhibition Loop	Bathurst Stn	511 Bathurst Stn	N/A
511_1_511	511 Bathurst 	Bathurst Stn	Exhibition Loop	511 Exhibition 	N/A
511_0_511bus	511 Bathurst	Exhibition Loop	Bathurst Stn	511 Bathurst Stn	N/A
511_1_511bus	511 Bathurst	Bathurst Stn	Exhibition Loop	511 Exhibition	N/A
511_1_BKBA	511 Bathurst 	Bathurst/King	Exhibtion Loop	511 Bathurst 	N/A
511_0_BKEX	511 Bathurst 	Bathurst/King	Exhibition Loop	511 Exhibition 	N/A
512_0_512	512 St. Clair 	Gunns Loop	St. Clair Stn	512 St. Clair Stn	N/A
512_1_512	512 St. Clair 	St. Clair Stn	Gunns Loop	512 Gunns Loop	N/A
512_0_512*	512 St. Clair	Gunns Loop	St. Clair Stn	512 St. Clair Stn	N/A
512_1_512*	512 St. Clair	St. Clair Stn	Gunns Loop	512 Gunns Loop	N/A
512_0_512bus	512 St. Clair	Gunns Loop	St. Clair Stn	512 St. Clair Stn	N/A
512_1_512bus	512 St. Clair	St. Clair Stn	Gunns Loop	512 Gunns Loop	N/A
512_0_GUVS	512 St. Clair	Gunns Loop	St. Clair Stn	512 Gunns Loop	N/A
512_1_bs512	512 St. Clair	Bathurst/St Clair	Wynchwood Avenue	512S Short Turn	N/A
512_0_BSSS*	512 St. Clair	Bathurst/St Clair	Gunns Loop	512 Gunns Loop	N/A
512_0_512sc	512 St. Clair	Gunns Loop	Bathurst/St Clair	512 Bathurst	N/A
514_0_514	514 Cherry	Exhibition (Dufferin Gate)	Distillery Loop	514 Distillery	via King
514_1_514	514 Cherry	Distillery	Exhibition Loop (Dufferin Gate)	514 Dufferin Gate	via King
900_0_900	900 Airport Express	Pearson Airport (Terminal 3)	Kipling Stn	900 Kipling Stn	Formerly 192 Airport Rocket
900_1_900	900 Airport Express	Kipling Stn	Pearson Airport (Terminal 3)	900 Pearson Airport	Formerly 192 Airport Rocket
902_0_902	902 Markham Rd Express	Sheppard Avenue East	Warden Stn	902 Warden Stn	via Centennial College
902_1_902	902 Markham Rd Express	Warden Stn	Sheppard Avenue East	902 Sheppard	via Centennial College
903_0_903	903 Kennedy-Scarborough Centre Express	Scarborough Centre 	Kennedy Stn	903 Kennedy Stn	Formerly 131E Nugget Express
903_1_903	903 Kennedy-Scarborough Centre Express	Kennedy Stn	Scarborough Centre 	903 Scarborough Centre 	Formerly 131E Nugget Express
905_0_905	905 Eglinton East Express	Kennedy Stn	U of T Scarborough	905 U of T Scarborough	Formerly 198 U of T Scarborough Rocket
905_1_905	905 Eglinton East Express	U of T Scarborough	Kennedy Stn	905 Kennedy Stn	Formerly 198 U of T Scarborough Rocket
913_0_913	913 Progress Express	Centennial College	Scarborough Centre 	913 Scarborough Centre 	N/A
913_1_913	913 Progress Express	Scarborough Centre 	Centennial College	913 Centennial College	N/A
924_0_924	924 Victoria Park Express	Steeles 	Victoria Park Stn	924 Victoria Park Stn	Formerly 24E Victoria Park Express
924_1_924	924 Victoria Park Express	Victoria Park Stn	Steeles	924 Steeles	Formerly 24E Victoria Park Express
925_0_925	925 Don Mills Express	Freshmeadow/Don Mills (Steeles)	Pape Stn	925 Pape Stn	via Don Mills Stn/Formerly 185 Don Mills Rocket
925_1_925	925 Don Mills Express	Pape Stn	Freshmeadow/Don Mills (Steeles)	925 Steeles	via Don Mills Stn/Formerly 185 Don Mills Rocket
927_0_927A	927 Highway 27 Express	Humber College Bus Terminal	Kipling Stn	927A Kipling Stn	N/A
927_1_927A	927 Highway 27 Express	Kipling Stn	Humber College Bus Terminal	927A Humber College	N/A
927_0_927B	927 Highway 27 Express	Steeles 	Kipling Stn	927B Kipling Stn	via Humber College
927_1_927B	927 Highway 27 Express	Kipling Stn	Steeles 	927B Steeles	via Humber College
927_0_927C	927 Highway 27 Express	Steeles 	Kipling Stn	927C Kipling Stn	via Attwell and Humber College 
927_1_927C	927 Highway 27 Express	Kipling Stn	Steeles	927C Steeles	via Attwell and Humber College 
927_0_927Dam	927 Highway 27 Express	Steeles	Kipling Stn	927D Kipling Stn	via Royalcrest Road
927_1_927Dam	927 Highway 27 Express	Kipling Stn	Steeles	927D Steeles	via Royalcrest Road
927_0_927Dpm	927 Highway 27 Express	Steeles	Kipling Stn	927D Kipling Stn	via Humber College
927_1_927Dpm	927 Highway 27 Express	Kipling Stn	Steeles	927D Steeles	via Humber College
929_0_929	929 Dufferin Express	Wilson Stn	Dufferin Gate Loop	929 Dufferin Gate 	N/A
929_1_929	929 Dufferin Express	Dufferin Gate Loop	Wilson Stn	929 Wilson Stn	N/A
935_0_935	935 Jane Express	Pioneer Village Stn	Jane Stn	935 Jane Stn	Formerly 195 Jane Rocket 
935_1_935	935 Jane Express	Jane Stn	Pioneer Village Stn	935 Pioneer Village Stn	Formerly 195 Jane Rocket 
935_1_935A	935 Jane Express	Jane Stn	Steeles	935A Steeles	N/A
937_0_937	937 Islington Express	Steeles 	Islington Stn	937 Islington Stn	N/A
937_1_937	937 Islington Express	Islington Stn	Steeles	937 Steeles 	N/A
939_0_939A	939 Finch Express	Finch Stn	Scarborough Centre 	939A Scarborough Centre Stn	Formerly 199A Finch Rocket 
939_1_939A	939 Finch Express	Scarborough Centre	Finch Stn	939A Finch Stn	Formerly 199A Finch Rocket 
939_0_939B	939 Finch Express	Finch West Stn	Scarborough Centre 	939B Scarborough Centre Stn	via Finch Stn/Weekday Service only/Formerly 199B Finch Rocket
939_1_939B	939 Finch Express	Scarborough Centre 	Finch West Stn	939B Finch West Stn	via Finch Stn/Weekday Service only/Formerly 199B Finch Rocket
939_0_939C	939 Finch Express	Finch Stn	Morningside Heights	939C Morningside Heights	Formerly 199C Finch Rocket/Weekday Service only
939_1_939C	939 Finch Express	Morningside Heights	Finch Stn	939C Finch Stn	Formerly 199C Finch Rocket/Weekday Service only
941_0_941	941 Keele Express	Four Winds Dr (Finch West Stn)	Keele Stn	941 Keele Stn	Formerly 41E Keele Express 
941_1_941	941 Keele Express	Keele Stn	Four Winds Dr (Finch West Stn)	941 Finch West Stn	Formerly 41E Keele Express 
944_0_944am	944 Kipling South Express	Kipling Stn	Lake Shore	944 Lake Shore	Formerly 144 Kipling South Rocket
944_1_944am	944 Kipling South Express	Lake Shore	Kipling Stn	944 Kipling Stn	Formerly 144 Kipling South Rocket
944_0_944	944 Kipling South Express	Kipling Stn	Lake Shore	944 Lake Shore	Formerly 144 Kipling South Rocket
944_1_944	944 Kipling South Express	Lake Shore	Kipling Stn	944 Kipling Stn	Formerly 144 Kipling South Rocket
944_0_944pm	944 Kipling South Express	Kipling Stn	Lake Shore	944 Lake Shore	Formerly 144 Kipling South Rocket
944_1_944pm	944 Kipling South Express	Lake Shore	Kipling Stn	944 Kipling Stn	Formerly 144 Kipling South Rocket
945_0_945	945 Kipling Express	Steeles 	Kipling Stn	945 Kipling Stn	Formerly 45E Kipling Express
945_1_945	945 Kipling Express	Kipling Stn	Steeles	945 Steeles	Formerly 45E Kipling Express
952_0_952	952 Lawrence West Express	Pearson Airport (Terminal 3)	Lawrence Stn	952 Lawrence Stn	via Lawrence West Stn
952_1_952	952 Lawrence West Express	Lawrence Stn	Pearson Airport (Terminal 3)	952 Pearson Airport	via Lawrence West Stn
953_0_953A	953 Steeles East Express	Finch Stn	Staines	953A Staines	Formerly 53F Steeles East Express
953_1_953A	953 Steeles East Express	Staines 	Finch Stn	953A Finch Stn	Formerly 53F Steeles East Express
953_0_953B	953 Steeles East Express	Finch Stn	Markham Road	953B Markham Rd	Formerly 53E Steeles East Express 
953_1_953B	953 Steeles East Express	Markham Road	Finch Stn	953B Finch Stn	Formerly 53E Steeles East Express 
954_0_954	954 Lawrence East Express	Lawrence East Stn	Starspray Loop	954 Starspray Blvd	Formerly 54E Lawrence East Express/via Rushley Dr
954_1_954	954 Lawrence East Express	Starspray Loop	Lawrence East Stn	954 Lawrence East Stn	Formerly 54E Lawrence East Express/via Rushley Dr
954_0_954pm	954 Lawrence East Express	Lawrence East Stn	Starspray Loop	954 Starspray Blvd	bypasses Rushley Drive
954_1_954pm	954 Lawrence East Express	Starspray Loop	Lawrence East Stn	954 Lawrence East Stn	bypasses Rushley Drive
960_0_960	960 Steeles West Express	Pionner Village Stn	Finch Stn	960 Finch Stn	Formerly 60E Steeles West Express
960_1_960	960 Steeles West Express	Finch Stn	Pionner Village Stn	960 Pionner Village Stn	Formerly 60E Steeles West Express
984_0_984	984 Sheppard West Express	Sheppard West Stn	Sheppard-Yonge Stn	984 Sheppard-Yonge Stn	Formerly 84E Sheppard West Express
984_1_984	984 Sheppard West Express	Sheppard-Yonge Stn	Sheppard West Stn	984 Sheppard West Stn	Formerly 84E Sheppard West Express
984_0_984A	984 Sheppard West Express	Weston Road	Sheppard-Yonge Stn	984 Sheppard-Yonge Stn	via Sheppard West Stn
984_1_984A	984 Sheppard West Express	Sheppard-Yonge Stn	Weston Road	984A Weston Road	via Sheppard West Stn
984_1_RIWE	984 Sheppard West Express	Rivalda Rd/Sheppard	Bradstock/Weston Road	984A Weston Rd	N/A
985_0_985A	985 Sheppard East Express	Don Mills Stn	Scarborough Centre 	985A Scarborough Centre 	Formerly 190 Scarborough Centre Rocket
985_1_985A	985 Sheppard East Express	Scarborough Centre 	Don Mills Stn	985 Don Mills Stn	Formerly 190 Scarborough Centre Rocket
985_0_985B	985 Sheppard East Express	Don Mills Stn	Meadowvale Loop	985B Meadowvale	N/A
985_1_985B	985 Sheppard East Express	Meadowvale Loop	Don Mills Stn	985 Don Mills Stn	N/A
986_0_986	986 Scarborough Express	Kennedy Stn	Meadowvale/Sheppard	986 Sheppard	Formerly 86E Scarborough Express
986_1_986	986 Scarborough Express	Meadowvale/Sheppard	Kennedy Stn	986 Kennedy Stn	Formerly 86E Scarborough Express
989_0_989	989 Weston Express	Albion Road	Keele Stn	989 Keele Stn	N/A
989_1_989	989 Weston Express	Keele Stn	Albion Road	989 Albion 	N/A
993_0_993	993 Exhibition Express	CNE Dufferin Gates	Dundas West Stn	993 Dundas West Stn	Formerly 193 Exhibition Rocket/CNE Service Non Stop
993_1_993	993 Exhibition Express	Dundas West Stn	CNE Dufferin Gates	993 West Entrance	Formerly 193 Exhibition Rocket/CNE Service Non Stop
995_0_995	995 York Mills Express	York Mills Stn	U of T Scarborough	995 U of T Scarborough	Formerly 95E York Mills Express
995_1_995	995 York Mills Express	U of T Scarborough 	York Mills Stn	995 York Mills Stn	Formerly 95E York Mills Express
996_0_996	996 Wilson Express	Humber College Bus Terminal	York Mills Stn	996 York Mills Stn	via Wilson Stn/Formerly 186 Wilson Rocket
996_1_996	996 Wilson Express	York Mills Stn	Humber College Bus Terminal	996 Humber College	via Wilson Stn/Formerly 186 Wilson Rocket
