vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
2241	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2242	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2243	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2244	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2245	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2246	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2247	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2248	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2249	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2250	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2251	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2252	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2253	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2254	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2255	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2256	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2257	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2258	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2259	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2260	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2261	2252-2261	Optima	2004 Opus 29'	N/A	ISB-B300R	Retired	"https://cptdb.ca/wiki/images/thumb/a/ac/C-TRAN_2253-a.jpg/800px-C-TRAN_2253-a.jpg"	11 July 2018
2262	2262-2266	Gillig	2008 BRT 29'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/8a/C-TRAN_2262-a.jpg/800px-C-TRAN_2262-a.jpg"	11 July 2018
2263	2262-2266	Gillig	2008 BRT 29'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/8a/C-TRAN_2262-a.jpg/800px-C-TRAN_2262-a.jpg"	11 July 2018
2264	2262-2266	Gillig	2008 BRT 29'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/8a/C-TRAN_2262-a.jpg/800px-C-TRAN_2262-a.jpg"	11 July 2018
2265	2262-2266	Gillig	2008 BRT 29'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/8a/C-TRAN_2262-a.jpg/800px-C-TRAN_2262-a.jpg"	11 July 2018
2266	2262-2266	Gillig	2008 BRT 29'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/8a/C-TRAN_2262-a.jpg/800px-C-TRAN_2262-a.jpg"	11 July 2018
2267	2267-2271	Gillig	2008 BRT 35'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/84/C-TRAN_2269-a.jpg/800px-C-TRAN_2269-a.jpg"	11 July 2018
2268	2267-2271	Gillig	2008 BRT 35'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/84/C-TRAN_2269-a.jpg/800px-C-TRAN_2269-a.jpg"	11 July 2018
2269	2267-2271	Gillig	2008 BRT 35'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/84/C-TRAN_2269-a.jpg/800px-C-TRAN_2269-a.jpg"	11 July 2018
2270	2267-2271	Gillig	2008 BRT 35'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/84/C-TRAN_2269-a.jpg/800px-C-TRAN_2269-a.jpg"	11 July 2018
2271	2267-2271	Gillig	2008 BRT 35'	65th Ave	ISL-B400R	Active	"https://cptdb.ca/wiki/images/thumb/8/84/C-TRAN_2269-a.jpg/800px-C-TRAN_2269-a.jpg"	11 July 2018
